神術「吸血鬼幻想」,1345,1345,8000,名詞,一般,*,*,*,*,神術「吸血鬼幻想」,キュウケツキゲンソウ,キュウケツキゲンソウ,*/*,*
「紅色の幻想郷」,1345,1345,8000,名詞,一般,*,*,*,*,「紅色の幻想郷」,アカイロノゲンソウキョウ,アカイロノゲンソウキョウ,*/*,*
月符「サイレントセレナ」,1345,1345,8000,名詞,一般,*,*,*,*,月符「サイレントセレナ」,サイレントセレナ,サイレントセレナ,*/*,*
日符「ロイヤルフレア」,1345,1345,8000,名詞,一般,*,*,*,*,日符「ロイヤルフレア」,ロイヤルフレア,ロイヤルフレア,*/*,*
火水木金土符「賢者の石」,1345,1345,8000,名詞,一般,*,*,*,*,火水木金土符「賢者の石」,ケンジャノイシ,ケンジャノイシ,*/*,*
禁忌「カゴメカゴメ」,1345,1345,8000,名詞,一般,*,*,*,*,禁忌「カゴメカゴメ」,カゴメカゴメ,カゴメカゴメ,*/*,*
禁忌「恋の迷路」,1345,1345,8000,名詞,一般,*,*,*,*,禁忌「恋の迷路」,コイノメイロ,コイノメイロ,*/*,*
禁弾「カタディオプトリック」,1345,1345,8000,名詞,一般,*,*,*,*,禁弾「カタディオプトリック」,カタディオプトリック,カタディオプトリック,*/*,*
禁弾「過去を刻む時計」,1345,1345,8000,名詞,一般,*,*,*,*,禁弾「過去を刻む時計」,カコヲキザムトケイ,カコヲキザムトケイ,*/*,*
秘弾「そして誰もいなくなるか？」,1345,1345,8000,名詞,一般,*,*,*,*,秘弾「そして誰もいなくなるか？」,ソシテダレモイナクナルカ,ソシテダレモイナクナルカ,*/*,*
ＱＥＤ「４９５年の波紋」,1345,1345,8000,名詞,一般,*,*,*,*,ＱＥＤ「４９５年の波紋」,ヨンヒャクキュウジュウゴネンノハモン,ヨンヒャクキュウジュウゴネンノハモン,*/*,*
芳華絢爛,1345,1345,8000,名詞,一般,*,*,*,*,芳華絢爛,ホウカケンラン,ホウカケンラン,*/*,*
セラギネラ９,1345,1345,8000,名詞,一般,*,*,*,*,セラギネラ９,セラギネラキュウ,セラギネラキュウ,*/*,*
彩虹の風鈴,1345,1345,8000,名詞,一般,*,*,*,*,彩虹の風鈴,サイコウノフウリン,サイコウノフウリン,*/*,*
華想夢葛,1345,1345,8000,名詞,一般,*,*,*,*,華想夢葛,カソウユメカズラ,カソウユメカズラ,*/*,*
彩雨,1345,1345,8000,名詞,一般,*,*,*,*,彩雨,サイウ,サイウ,*/*,*
彩光乱舞,1345,1345,8000,名詞,一般,*,*,*,*,彩光乱舞,サイコウランブ,サイコウランブ,*/*,*
極彩颱風,1345,1345,8000,名詞,一般,*,*,*,*,極彩颱風,ゴクサイタイフウ,ゴクサイタイフウ,*/*,*
アグニシャイン,1345,1345,8000,名詞,一般,*,*,*,*,アグニシャイン,アグニシャイン,アグニシャイン,*/*,*
プリンセスウンディネ,1345,1345,8000,名詞,一般,*,*,*,*,プリンセスウンディネ,プリンセスウンディネ,プリンセスウンディネ,*/*,*
シルフィホルン,1345,1345,8000,名詞,一般,*,*,*,*,シルフィホルン,シルフィホルン,シルフィホルン,*/*,*
レイジィトリリトン,1345,1345,8000,名詞,一般,*,*,*,*,レイジィトリリトン,レイジィトリリトン,レイジィトリリトン,*/*,*
アグニシャイン上級,1345,1345,8000,名詞,一般,*,*,*,*,アグニシャイン上級,アグニシャイン,アグニシャイン,*/*,*
シルフィホルン上級,1345,1345,8000,名詞,一般,*,*,*,*,シルフィホルン上級,シルフィホルン,シルフィホルン,*/*,*
レイジィトリリトン上級,1345,1345,8000,名詞,一般,*,*,*,*,レイジィトリリトン上級,レイジィトリリトン,レイジィトリリトン,*/*,*
アグニレイディアンス,1345,1345,8000,名詞,一般,*,*,*,*,アグニレイディアンス,アグニレイディアンス,アグニレイディアンス,*/*,*
トリリトンシェイク,1345,1345,8000,名詞,一般,*,*,*,*,トリリトンシェイク,トリリトンシェイク,トリリトンシェイク,*/*,*
フォレストブレイズ,1345,1345,8000,名詞,一般,*,*,*,*,フォレストブレイズ,フォレストブレイズ,フォレストブレイズ,*/*,*
エメラルドメガリス,1345,1345,8000,名詞,一般,*,*,*,*,エメラルドメガリス,エメラルドメガリス,エメラルドメガリス,*/*,*
ミスディレクション,1345,1345,8000,名詞,一般,*,*,*,*,ミスディレクション,ミスディレクション,ミスディレクション,*/*,*
幻惑ミスディレクション,1345,1345,8000,名詞,一般,*,*,*,*,幻惑ミスディレクション,ゲンワクミスディレクション,ゲンワクミスディレクション,*/*,*
ルナクロック,1345,1345,8000,名詞,一般,*,*,*,*,ルナクロック,ルナクロック,ルナクロック,*/*,*
ジャック・ザ・ルドビレ,1345,1345,8000,名詞,一般,*,*,*,*,ジャック・ザ・ルドビレ,ジャックザルドビレ,ジャックザルドビレ,*/*,*
紅色の冥界,1345,1345,8000,名詞,一般,*,*,*,*,紅色の冥界,アカイロノメイカイ,アカイロノメイカイ,*/*,*
ブラド・ツェペシュの呪い,1345,1345,8000,名詞,一般,*,*,*,*,ブラド・ツェペシュの呪い,ブラドツェペシュノノロイ,ブラドツェペシュノノロイ,*/*,*
レッドマジック,1345,1345,8000,名詞,一般,*,*,*,*,レッドマジック,レッドマジック,レッドマジック,*/*,*
千本の針の山,1345,1345,8000,名詞,一般,*,*,*,*,千本の針の山,センボンノハリノヤマ,センボンノハリノヤマ,*/*,*
吸血鬼幻想,1345,1345,8000,名詞,一般,*,*,*,*,吸血鬼幻想,キュウケツキゲンソウ,キュウケツキゲンソウ,*/*,*
紅色の幻想郷,1345,1345,8000,名詞,一般,*,*,*,*,紅色の幻想郷,アカイロノゲンソウキョウ,アカイロノゲンソウキョウ,*/*,*
サイレントセレナ,1345,1345,8000,名詞,一般,*,*,*,*,サイレントセレナ,サイレントセレナ,サイレントセレナ,*/*,*
ロイヤルフレア,1345,1345,8000,名詞,一般,*,*,*,*,ロイヤルフレア,ロイヤルフレア,ロイヤルフレア,*/*,*
賢者の石,1345,1345,8000,名詞,一般,*,*,*,*,賢者の石,ケンジャノイシ,ケンジャノイシ,*/*,*
カゴメカゴメ,1345,1345,8000,名詞,一般,*,*,*,*,カゴメカゴメ,カゴメカゴメ,カゴメカゴメ,*/*,*
恋の迷路,1345,1345,8000,名詞,一般,*,*,*,*,恋の迷路,コイノメイロ,コイノメイロ,*/*,*
カタディオプトリック,1345,1345,8000,名詞,一般,*,*,*,*,カタディオプトリック,カタディオプトリック,カタディオプトリック,*/*,*
過去を刻む時計,1345,1345,8000,名詞,一般,*,*,*,*,過去を刻む時計,カコヲキザムトケイ,カコヲキザムトケイ,*/*,*
そして誰もいなくなるか？,1345,1345,8000,名詞,一般,*,*,*,*,そして誰もいなくなるか？,ソシテダレモイナクナルカ,ソシテダレモイナクナルカ,*/*,*
４９５年の波紋,1345,1345,8000,名詞,一般,*,*,*,*,４９５年の波紋,ヨンヒャクキュウジュウゴネンノハモン,ヨンヒャクキュウジュウゴネンノハモン,*/*,*
博麗アミュレット,1345,1345,8000,名詞,一般,*,*,*,*,博麗アミュレット,ハクレイアミュレット,ハクレイアミュレット,*/*,*
霊符「夢想封印　‐散‐」,1345,1345,8000,名詞,一般,*,*,*,*,霊符「夢想封印　‐散‐」,ムソウフウインサン,ムソウフウインサン,*/*,*
霊符「夢想封印　‐集‐」,1345,1345,8000,名詞,一般,*,*,*,*,霊符「夢想封印　‐集‐」,ムソウフウインシュウ,ムソウフウインシュウ,*/*,*
夢符「二重結界」,1345,1345,8000,名詞,一般,*,*,*,*,夢符「二重結界」,ニジュウケッカイ,ニジュウケッカイ,*/*,*
幻符「インディスクリミネイト」,1345,1345,8000,名詞,一般,*,*,*,*,幻符「インディスクリミネイト」,インディスクリミネイト,インディスクリミネイト,*/*,*
夢想封印　‐散‐,1345,1345,8000,名詞,一般,*,*,*,*,夢想封印　‐散‐,ムソウフウインサン,ムソウフウインサン,*/*,*
夢想封印　‐集‐,1345,1345,8000,名詞,一般,*,*,*,*,夢想封印　‐集‐,ムソウフウインシュウ,ムソウフウインシュウ,*/*,*
二重結界,1345,1345,8000,名詞,一般,*,*,*,*,二重結界,ニジュウケッカイ,ニジュウケッカイ,*/*,*
インディスクリミネイト,1345,1345,8000,名詞,一般,*,*,*,*,インディスクリミネイト,インディスクリミネイト,インディスクリミネイト,*/*,*
霜符「フロストコラムス」,1345,1345,8000,名詞,一般,*,*,*,*,霜符「フロストコラムス」,フロストコラムス,フロストコラムス,*/*,*
白符「アンデュレイションレイ」,1345,1345,8000,名詞,一般,*,*,*,*,白符「アンデュレイションレイ」,アンデュレイションレイ,アンデュレイションレイ,*/*,*
仙符「鳳凰卵」,1345,1345,8000,名詞,一般,*,*,*,*,仙符「鳳凰卵」,ホウオウラン,ホウオウラン,*/*,*
仙符「鳳凰展翅」,1345,1345,8000,名詞,一般,*,*,*,*,仙符「鳳凰展翅」,ホウオウテンシ,ホウオウテンシ,*/*,*
式符「飛翔晴明」,1345,1345,8000,名詞,一般,*,*,*,*,式符「飛翔晴明」,ヒショウセイメイ,ヒショウセイメイ,*/*,*
陰陽「道満晴明」,1345,1345,8000,名詞,一般,*,*,*,*,陰陽「道満晴明」,ドウマンセイマン,ドウマンセイマン,*/*,*
陰陽「晴明大紋」,1345,1345,8000,名詞,一般,*,*,*,*,陰陽「晴明大紋」,セイマンダイモン,セイマンダイモン,*/*,*
天符「天仙鳴動」,1345,1345,8000,名詞,一般,*,*,*,*,天符「天仙鳴動」,テンセンメイドウ,テンセンメイドウ,*/*,*
翔符「飛翔韋駄天」,1345,1345,8000,名詞,一般,*,*,*,*,翔符「飛翔韋駄天」,ヒショウイダテン,ヒショウイダテン,*/*,*
童符「護法天童乱舞」,1345,1345,8000,名詞,一般,*,*,*,*,童符「護法天童乱舞」,ゴホウテンドウランブ,ゴホウテンドウランブ,*/*,*
仙符「屍解永遠」,1345,1345,8000,名詞,一般,*,*,*,*,仙符「屍解永遠」,シカイエイエン,シカイエイエン,*/*,*
鬼符「鬼門金神」,1345,1345,8000,名詞,一般,*,*,*,*,鬼符「鬼門金神」,キモンコンジン,キモンコンジン,*/*,*
方符「奇門遁甲」,1345,1345,8000,名詞,一般,*,*,*,*,方符「奇門遁甲」,キモントンコウ,キモントンコウ,*/*,*
操符「乙女文楽」,1345,1345,8000,名詞,一般,*,*,*,*,操符「乙女文楽」,オトメブンラク,オトメブンラク,*/*,*
操符「マリオネットパラル」,1345,1345,8000,名詞,一般,*,*,*,*,操符「マリオネットパラル」,マリオネットパラル,マリオネットパラル,*/*,*
操符「マニピュレイトパペット」,1345,1345,8000,名詞,一般,*,*,*,*,操符「マニピュレイトパペット」,マニピュレイトパペット,マニピュレイトパペット,*/*,*
蒼符「博愛の仏蘭西人形」,1345,1345,8000,名詞,一般,*,*,*,*,蒼符「博愛の仏蘭西人形」,ハクアイノフランスニンギョウ,ハクアイノフランスニンギョウ,*/*,*
蒼符「博愛のオルレアン人形」,1345,1345,8000,名詞,一般,*,*,*,*,蒼符「博愛のオルレアン人形」,ハクアイノオルレアンニンギョウ,ハクアイノオルレアンニンギョウ,*/*,*
紅符「紅毛の和蘭人形」,1345,1345,8000,名詞,一般,*,*,*,*,紅符「紅毛の和蘭人形」,コウモウノオランダニンギョウ,コウモウノオランダニンギョウ,*/*,*
白符「白亜の露西亜人形」,1345,1345,8000,名詞,一般,*,*,*,*,白符「白亜の露西亜人形」,ハクアノロシアニンギョウ,ハクアノロシアニンギョウ,*/*,*
闇符「霧の倫敦人形」,1345,1345,8000,名詞,一般,*,*,*,*,闇符「霧の倫敦人形」,キリノロンドンニンギョウ,キリノロンドンニンギョウ,*/*,*
廻符「輪廻の西蔵人形」,1345,1345,8000,名詞,一般,*,*,*,*,廻符「輪廻の西蔵人形」,リンネノチベットニンギョウ,リンネノチベットニンギョウ,*/*,*
雅符「春の京人形」,1345,1345,8000,名詞,一般,*,*,*,*,雅符「春の京人形」,ハルノキョウニンギョウ,ハルノキョウニンギョウ,*/*,*
咒詛「魔彩光の上海人形」,1345,1345,8000,名詞,一般,*,*,*,*,咒詛「魔彩光の上海人形」,マサイコウノシャンハイニンギョウ,マサイコウノシャンハイニンギョウ,*/*,*
咒詛「首吊り蓬莱人形」,1345,1345,8000,名詞,一般,*,*,*,*,咒詛「首吊り蓬莱人形」,クビツリホウライニンギョウ,クビツリホウライニンギョウ,*/*,*
騒符「ファントムディニング」,1345,1345,8000,名詞,一般,*,*,*,*,騒符「ファントムディニング」,ファントムディニング,ファントムディニング,*/*,*
弦奏「グァルネリ・デル・ジェス」,1345,1345,8000,名詞,一般,*,*,*,*,弦奏「グァルネリ・デル・ジェス」,グァルネリデルジェス,グァルネリデルジェス,*/*,*
神弦「ストラディヴァリウス」,1345,1345,8000,名詞,一般,*,*,*,*,神弦「ストラディヴァリウス」,ストラディヴァリウス,ストラディヴァリウス,*/*,*
管霊「ヒノファンタズム」,1345,1345,8000,名詞,一般,*,*,*,*,管霊「ヒノファンタズム」,ヒノファンタズム,ヒノファンタズム,*/*,*
合葬「プリズムコンチェルト」,1345,1345,8000,名詞,一般,*,*,*,*,合葬「プリズムコンチェルト」,プリズムコンチェルト,プリズムコンチェルト,*/*,*
大合葬「霊車コンチェルトグロッソ」,1345,1345,8000,名詞,一般,*,*,*,*,大合葬「霊車コンチェルトグロッソ」,レイシャコンチェルトグロッソ,レイシャコンチェルトグロッソ,*/*,*
大合葬「霊車コンチェルトグロッソ改」,1345,1345,8000,名詞,一般,*,*,*,*,大合葬「霊車コンチェルトグロッソ改」,レイシャコンチェルトグロッソカイ,レイシャコンチェルトグロッソカイ,*/*,*
大合葬「霊車コンチェルトグロッソ怪」,1345,1345,8000,名詞,一般,*,*,*,*,大合葬「霊車コンチェルトグロッソ怪」,レイシャコンチェルトグロッソカイ,レイシャコンチェルトグロッソカイ,*/*,*
幽鬼剣「妖童餓鬼の断食」,1345,1345,8000,名詞,一般,*,*,*,*,幽鬼剣「妖童餓鬼の断食」,ヨウドウガキノダンジキ,ヨウドウガキノダンジキ,*/*,*
餓鬼剣「餓鬼道草紙」,1345,1345,8000,名詞,一般,*,*,*,*,餓鬼剣「餓鬼道草紙」,ガキドウゾウシ,ガキドウゾウシ,*/*,*
餓王剣「餓鬼十王の報い」,1345,1345,8000,名詞,一般,*,*,*,*,餓王剣「餓鬼十王の報い」,ガキジュウオウノムクイ,ガキジュウオウノムクイ,*/*,*
獄界剣「二百由旬の一閃」,1345,1345,8000,名詞,一般,*,*,*,*,獄界剣「二百由旬の一閃」,ニヒャクユジュンノイッセン,ニヒャクユジュンノイッセン,*/*,*
獄炎剣「業風閃影陣」,1345,1345,8000,名詞,一般,*,*,*,*,獄炎剣「業風閃影陣」,ゴウフウセンエイジン,ゴウフウセンエイジン,*/*,*
獄神剣「業風神閃斬」,1345,1345,8000,名詞,一般,*,*,*,*,獄神剣「業風神閃斬」,ゴウフウシンセンザン,ゴウフウシンセンザン,*/*,*
畜趣剣「無為無策の冥罰」,1345,1345,8000,名詞,一般,*,*,*,*,畜趣剣「無為無策の冥罰」,ムイムサクノミョウバツ,ムイムサクノミョウバツ,*/*,*
修羅剣「現世妄執」,1345,1345,8000,名詞,一般,*,*,*,*,修羅剣「現世妄執」,ゲンセモウシュウ,ゲンセモウシュウ,*/*,*
人界剣「悟入幻想」,1345,1345,8000,名詞,一般,*,*,*,*,人界剣「悟入幻想」,ゴニュウゲンソウ,ゴニュウゲンソウ,*/*,*
人世剣「大悟顕晦」,1345,1345,8000,名詞,一般,*,*,*,*,人世剣「大悟顕晦」,タイゴケンカイ,タイゴケンカイ,*/*,*
人神剣「俗諦常住」,1345,1345,8000,名詞,一般,*,*,*,*,人神剣「俗諦常住」,ゾクタイジョウジュウ,ゾクタイジョウジュウ,*/*,*
天上剣「天人の五衰」,1345,1345,8000,名詞,一般,*,*,*,*,天上剣「天人の五衰」,テンニンノゴスイ,テンニンノゴスイ,*/*,*
天界剣「七魄忌諱」,1345,1345,8000,名詞,一般,*,*,*,*,天界剣「七魄忌諱」,シチハクキイ,シチハクキイ,*/*,*
天神剣「三魂七魄」,1345,1345,8000,名詞,一般,*,*,*,*,天神剣「三魂七魄」,サンコンシチハク,サンコンシチハク,*/*,*
六道剣「一念無量劫」,1345,1345,8000,名詞,一般,*,*,*,*,六道剣「一念無量劫」,イチネンムリョウゴウ,イチネンムリョウゴウ,*/*,*
亡郷「亡我郷　‐さまよえる魂‐」,1345,1345,8000,名詞,一般,*,*,*,*,亡郷「亡我郷　‐さまよえる魂‐」,ボウガキョウ,ボウガキョウ,*/*,*
亡郷「亡我郷　‐宿罪‐」,1345,1345,8000,名詞,一般,*,*,*,*,亡郷「亡我郷　‐宿罪‐」,ボウガキョウ,ボウガキョウ,*/*,*
亡郷「亡我郷　‐道無き道‐」,1345,1345,8000,名詞,一般,*,*,*,*,亡郷「亡我郷　‐道無き道‐」,ボウガキョウ,ボウガキョウ,*/*,*
亡郷「亡我郷　‐自尽‐」,1345,1345,8000,名詞,一般,*,*,*,*,亡郷「亡我郷　‐自尽‐」,ボウガキョウ,ボウガキョウ,*/*,*
亡舞「生者必滅の理　‐眩惑‐」,1345,1345,8000,名詞,一般,*,*,*,*,亡舞「生者必滅の理　‐眩惑‐」,セイジャヒツメツノコトワリ,セイジャヒツメツノコトワリ,*/*,*
亡舞「生者必滅の理　‐死蝶‐」,1345,1345,8000,名詞,一般,*,*,*,*,亡舞「生者必滅の理　‐死蝶‐」,セイジャヒツメツノコトワリ,セイジャヒツメツノコトワリ,*/*,*
亡舞「生者必滅の理　‐毒蛾‐」,1345,1345,8000,名詞,一般,*,*,*,*,亡舞「生者必滅の理　‐毒蛾‐」,セイジャヒツメツノコトワリ,セイジャヒツメツノコトワリ,*/*,*
亡舞「生者必滅の理　‐魔境‐」,1345,1345,8000,名詞,一般,*,*,*,*,亡舞「生者必滅の理　‐魔境‐」,セイジャヒツメツノコトワリ,セイジャヒツメツノコトワリ,*/*,*
幽曲「リポジトリ・オブ・ヒロカワ　‐偽霊‐」,1345,1345,8000,名詞,一般,*,*,*,*,幽曲「リポジトリ・オブ・ヒロカワ　‐偽霊‐」,リポジトリオブヒロカワ,リポジトリオブヒロカワ,*/*,*
幽曲「リポジトリ・オブ・ヒロカワ　‐亡霊‐」,1345,1345,8000,名詞,一般,*,*,*,*,幽曲「リポジトリ・オブ・ヒロカワ　‐亡霊‐」,リポジトリオブヒロカワ,リポジトリオブヒロカワ,*/*,*
幽曲「リポジトリ・オブ・ヒロカワ　‐幻霊‐」,1345,1345,8000,名詞,一般,*,*,*,*,幽曲「リポジトリ・オブ・ヒロカワ　‐幻霊‐」,リポジトリオブヒロカワ,リポジトリオブヒロカワ,*/*,*
幽曲「リポジトリ・オブ・ヒロカワ　‐神霊‐」,1345,1345,8000,名詞,一般,*,*,*,*,幽曲「リポジトリ・オブ・ヒロカワ　‐神霊‐」,リポジトリオブヒロカワ,リポジトリオブヒロカワ,*/*,*
桜符「完全なる墨染の桜　‐封印‐」,1345,1345,8000,名詞,一般,*,*,*,*,桜符「完全なる墨染の桜　‐封印‐」,カンゼンナルスミゾメノサクラ,カンゼンナルスミゾメノサクラ,*/*,*
桜符「完全なる墨染の桜　‐亡我‐」,1345,1345,8000,名詞,一般,*,*,*,*,桜符「完全なる墨染の桜　‐亡我‐」,カンゼンナルスミゾメノサクラ,カンゼンナルスミゾメノサクラ,*/*,*
桜符「完全なる墨染の桜　‐春眠‐」,1345,1345,8000,名詞,一般,*,*,*,*,桜符「完全なる墨染の桜　‐春眠‐」,カンゼンナルスミゾメノサクラ,カンゼンナルスミゾメノサクラ,*/*,*
桜符「完全なる墨染の桜　‐開花‐」,1345,1345,8000,名詞,一般,*,*,*,*,桜符「完全なる墨染の桜　‐開花‐」,カンゼンナルスミゾメノサクラ,カンゼンナルスミゾメノサクラ,*/*,*
「反魂蝶　‐一分咲‐」,1345,1345,8000,名詞,一般,*,*,*,*,「反魂蝶　‐一分咲‐」,ハンゴンチョウ,ハンゴンチョウ,*/*,*
「反魂蝶　‐参分咲‐」,1345,1345,8000,名詞,一般,*,*,*,*,「反魂蝶　‐参分咲‐」,ハンゴンチョウ,ハンゴンチョウ,*/*,*
「反魂蝶　‐伍分咲‐」,1345,1345,8000,名詞,一般,*,*,*,*,「反魂蝶　‐伍分咲‐」,ハンゴンチョウ,ハンゴンチョウ,*/*,*
「反魂蝶　‐八分咲‐」,1345,1345,8000,名詞,一般,*,*,*,*,「反魂蝶　‐八分咲‐」,ハンゴンチョウ,ハンゴンチョウ,*/*,*
鬼符「青鬼赤鬼」,1345,1345,8000,名詞,一般,*,*,*,*,鬼符「青鬼赤鬼」,アオオニアカオニ,アオオニアカオニ,*/*,*
鬼神「飛翔毘沙門天」,1345,1345,8000,名詞,一般,*,*,*,*,鬼神「飛翔毘沙門天」,ヒショウビシャモンテン,ヒショウビシャモンテン,*/*,*
式神「仙狐思念」,1345,1345,8000,名詞,一般,*,*,*,*,式神「仙狐思念」,センコシネン,センコシネン,*/*,*
式神「十二神将の宴」,1345,1345,8000,名詞,一般,*,*,*,*,式神「十二神将の宴」,ジュウニシンショウノウタゲ,ジュウニシンショウノウタゲ,*/*,*
式輝「プリンセス天狐　‐Illusion‐」,1345,1345,8000,名詞,一般,*,*,*,*,式輝「プリンセス天狐　‐Illusion‐」,プリンセステンコ,プリンセステンコ,*/*,*
式弾「アルティメットブディスト」,1345,1345,8000,名詞,一般,*,*,*,*,式弾「アルティメットブディスト」,アルティメットブディスト,アルティメットブディスト,*/*,*
式神「橙」,1345,1345,8000,名詞,一般,*,*,*,*,式神「橙」,チェン,チェン,*/*,*
「狐狗狸さんの契約」,1345,1345,8000,名詞,一般,*,*,*,*,「狐狗狸さんの契約」,コックリサンノケイヤク,コックリサンノケイヤク,*/*,*
幻神「飯綱権現降臨」,1345,1345,8000,名詞,一般,*,*,*,*,幻神「飯綱権現降臨」,イヅナゴンゲンコウリン,イヅナゴンゲンコウリン,*/*,*
式神「前鬼後鬼の守護」,1345,1345,8000,名詞,一般,*,*,*,*,式神「前鬼後鬼の守護」,ゼンキゴキノシュゴ,ゼンキゴキノシュゴ,*/*,*
式神「憑依荼吉尼天」,1345,1345,8000,名詞,一般,*,*,*,*,式神「憑依荼吉尼天」,ヒョウイダキニテン,ヒョウイダキニテン,*/*,*
結界「夢と現の呪」,1345,1345,8000,名詞,一般,*,*,*,*,結界「夢と現の呪」,ユメトウツツノノロイ,ユメトウツツノノロイ,*/*,*
結界「動と静の均衡」,1345,1345,8000,名詞,一般,*,*,*,*,結界「動と静の均衡」,ドウトセイノキンコウ,ドウトセイノキンコウ,*/*,*
結界「光と闇の網目」,1345,1345,8000,名詞,一般,*,*,*,*,結界「光と闇の網目」,ヒカリトヤミノアミメ,ヒカリトヤミノアミメ,*/*,*
罔両「八雲紫の神隠し」,1345,1345,8000,名詞,一般,*,*,*,*,罔両「八雲紫の神隠し」,ヤクモユカリノカミカクシ,ヤクモユカリノカミカクシ,*/*,*
